number of receivers:
	483
rx (m)		rz (m)
119235.929 	0	867.100 	89.17085 	39.61953 	1148
119956.408 	0	870.700 	89.17681 	39.61496 	1149
121112.961 	0	870.100 	89.18637 	39.60762 	1150
121929.855 	0	878.200 	89.19313 	39.60243 	1151
122868.744 	0	877.700 	89.20089 	39.59647 	1152
123555.018 	0	880.200 	89.20656 	39.59211 	1153
124756.313 	0	886.300 	89.21648 	39.58448 	1154
125623.722 	0	887.500 	89.22365 	39.57897 	1155
126423.286 	0	896.000 	89.23025 	39.57389 	1156
127566.971 	0	905.100 	89.23970 	39.56663 	1157
128414.452 	0	908.900 	89.24670 	39.56124 	1158
129255.387 	0	919.300 	89.25364 	39.55590 	1159
130022.368 	0	927.500 	89.25997 	39.55103 	1160
131482.677 	0	944.000 	89.27202 	39.54175 	1161
132555.376 	0	954.100 	89.28087 	39.53493 	1162
134698.892 	0	960.100 	89.29855 	39.52130 	1163
135209.645 	0	959.800 	89.30276 	39.51806 	1164
135748.353 	0	961.800 	89.30720 	39.51463 	1165
136446.949 	0	958.300 	89.31296 	39.51019 	1166
137027.359 	0	962.500 	89.31775 	39.50650 	1167
137594.998 	0	958.700 	89.32243 	39.50289 	1168
138332.938 	0	958.000 	89.32851 	39.49820 	1169
139029.348 	0	950.600 	89.33425 	39.49377 	1170
139694.281 	0	940.400 	89.33973 	39.48954 	1171
140285.047 	0	949.000 	89.34459 	39.48578 	1172
140870.868 	0	943.300 	89.34942 	39.48206 	1173
141645.127 	0	942.000 	89.35580 	39.47713 	1174
142110.117 	0	946.200 	89.35962 	39.47417 	1175
142571.757 	0	954.600 	89.36343 	39.47124 	1176
142978.658 	0	954.400 	89.36678 	39.46865 	1177
143466.496 	0	956.400 	89.37079 	39.46555 	1178
144009.803 	0	959.300 	89.37527 	39.46209 	1179
144524.350 	0	957.500 	89.37950 	39.45881 	1180
144926.113 	0	964.700 	89.38281 	39.45626 	1181
145402.347 	0	966.600 	89.38673 	39.45323 	1182
146011.790 	0	968.800 	89.39174 	39.44935 	1183
146512.075 	0	981.600 	89.39586 	39.44617 	1184
147110.878 	0	981.400 	89.40079 	39.44235 	1185
147891.781 	0	996.600 	89.40721 	39.43738 	1186
148684.207 	0	1016.400 	89.41373 	39.43234 	1187
149627.524 	0	1029.600 	89.42149 	39.42634 	1188
150198.763 	0	1033.900 	89.42619 	39.42270 	1189
150772.117 	0	1044.400 	89.43090 	39.41905 	1190
151242.481 	0	1044.400 	89.43477 	39.41606 	1191
151904.321 	0	1052.500 	89.44021 	39.41184 	1192
152626.571 	0	1060.700 	89.44615 	39.40724 	1193
153451.206 	0	1069.500 	89.45293 	39.40199 	1194
154237.712 	0	1075.100 	89.45939 	39.39698 	1195
154886.837 	0	1077.600 	89.46472 	39.39285 	1196
155575.415 	0	1096.200 	89.47038 	39.38846 	1197
156168.950 	0	1097.700 	89.47526 	39.38468 	1198
156891.736 	0	1101.500 	89.48119 	39.38008 	1199
157510.506 	0	1106.700 	89.48627 	39.37614 	1200
158071.196 	0	1116.000 	89.49088 	39.37257 	1201
158832.211 	0	1125.500 	89.49713 	39.36772 	1202
159414.868 	0	1132.700 	89.50191 	39.36400 	1203
